booking_id,passenger_id,flight_id,booking_date,status,passport_number,seat_number,emergency_contact_name,emergency_contact_phone
B1340,P1696,6F003,2025-12-14 11:37:36.951,CANCELLED,ccb113f060388251508881d01ebdd156e80fe0a254da084785869dec07a8aa26,12E,f1ab682e37fb7aca60cd538a952a78b115906e8e4591e4d313ce3d65e1ade959,750579d0844b1e5ebdccdd92ab13f401b8450e94f099611a5d015efde2eb7b4f
B1341,P1252,6F249,2025-07-04 11:37:36.951,CONFIRMED,bbd80c064ee67cd3a897cbfa48e9cabf4788c98f4ad671f4478b330d22d4628a,5A,0f7118e636d9aa2381ac6a565990e478e310e2753b9869a8caa8356ea980c418,c7860ffce2b87bce0cb8b691554032a0b42dbd313c5552b13fcd456f8efac010
B1342,P1797,UK149,2025-04-29 11:37:36.951,CONFIRMED,33a3535b78b20f63ff2601a6af70e10621d94b69d7844ec1ec46dcfc3de97ea8,4A,b46ad3b14eed2a774427f27a78258ba3b0d4503fded7ec56041d90491d319c78,81cf89fc5e091f6bbca9e79689008fc5370c9dbd44e7b493a9d372162675c374
B1343,P1904,SJ163,2026-03-08 11:37:36.951,CONFIRMED,6ca5b32549694f5923a252c69398f758016fa376c6beb02a86116068943f8f3c,9F,1b7e5868d1d5bdbd905b12bf7078ff85338f9b8ff48fe00b58ef00e926c55b51,a9828a4489f9b1a1c4d45b657019f81e11bdb42e89971b49a57e0d7df85f3b18
B1344,P1921,SJ243,2026-03-28 11:37:36.951,CONFIRMED,07f0bc71fd91a31bd86aebed71ff496567cd5205eb33a364f404a24c4dedd824,1D,66a1009b1234dad2c28b6396038ce7992778929df34b44a77ecd4e3245eab17e,b700a7af32e1b0a4ce3b60595feec358d072ebb0ea63bea9fbabc71834c2797e
B1345,P1385,UK113,2025-06-06 11:37:36.951,CANCELLED,a5daf2e8f4531a6f1870b75a01a6cc68e36171c4d79f3e980b8c210b3a39de34,1A,8dc0588993c5cbdda4a724b5f44b42190cb4b93be4e8c07c9304ececa3ed31a4,bd6a71b0b06b4bf8106e5e9ec0c40e87de2e8adf21de022ee5364f8d7198c7f9
B1346,P1061,AI071,2025-06-07 11:37:36.951,PENDING,681f904ad52c424e8d850a2477dec185a37dcd8ffce5580717fab9a856e473e6,30E,4663b54ccf7a491c628b2c1e7486083880d0da827d0860572b1b10a866548fb9,c92d82e5a4fb8ba0eb98700aa014be63cd7eccf684f8e0531800fc8b01579644
B1347,P1514,6F271,2026-02-07 11:37:36.951,PENDING,00a66261287c6861c29bcc4dd2e8bf6119b35af4dd906b0e02d9cf3a7b401e87,22A,dc2a1dbc0110472d2310a87ead6cdd4933c6088e11c5462ccada81913afdf55e,b79a262071a3b238abfdef1ad6073462e6d611be6247cf6c746f92d731fa7816
B1348,P1429,SJ015,2025-06-05 11:37:36.951,CANCELLED,5f301b0ba7ccb4f5738f6cd33c6d0b2c7317fd7c3bb93d3f0d099f2a1e12f612,27E,987d3eb5e0dc0b39e06e78e432c21747dd31ac862e7f4dde19990e2aabb10b91,7eaa9e55b3f4e09befafac0c0bd60e7a049e11e3b9ad12c69069e674021da360
B1349,P1579,UK047,2025-11-19 11:37:36.951,CANCELLED,5d8d4baffff6be8414db7b2caf6bc05ebff1c4e3d4334038b11d1196b1e0275b,9E,d69976615c871c4f28dbf6ed257abbcda32bce71f73b1a36aa0dbd9134c04c74,f1d3bab593b3d152524164fef3840439abc2fda10a5a0da11644e4189428cccb
B1350,P1536,UK020,2026-02-04 11:37:36.951,PENDING,e9f08ab11a79a0f14f5d1d8e071eb58e712b4870a962ab4c5ca49161860eac15,12A,f384e8b62c6ec912251b47d6ca00a99947d43a0744c7dfec12fb8b154b2f2f68,dd655e480b51e8b0ac7ba9ad6db43614fd4da294f993b4f53b7a4544117fd24a
B1351,P1690,AI122,2025-09-03 11:37:36.951,PENDING,402773efa149b4a3f2a468baf0a1c832beaeec21485bee3a174e31a16e4f767d,27F,5a1b783e7556168755bfce2ea74ec09babf4740874ade228a07aaf54db288ace,ad40d4f5cfaab2e19e5ea5487a71af19afbede2d840ee44634b72ef4fa8318cf
B1352,P1140,UK223,2025-10-20 11:37:36.951,CANCELLED,0eb08a05c60b48134eae17ed7fca666eab6249948fa4a701d51d07f5ba71294a,17D,afe7e1454acfd3ff054e6154db1caffcc4110c5d0fd7e4f6587fe96d4162f178,f8a89e03107b6f3bd7930a9bc58c585d34163d5d5a8525e7dff7ccf5ff7b89bc
B1353,P1742,6F148,2025-09-19 11:37:36.951,CANCELLED,b96ce92d3c9770668eaef00fb8b8e5df7817bea490d7bba6851fbbda8f7e7c56,15F,8e51e74752170cf6a56af60064b8184a8930673d363672da056d1315fe95c821,7ff4886c774607687c3f146b84ceed85e91b20b214306ea79965d29a5945d8fa
B1354,P1299,SJ162,2025-12-14 11:37:36.951,CONFIRMED,9a64abfcb02a5ab892fa24ebbc403e7b96287406ee00575526b1d71821175b1d,34A,f0cf7297ebecc2315450d4f27e0284326780629d427b63689d0fc80c1fc794ee,1077bb90b0184d2325da979010d84c9112473505a47fd2789cfbb828392cbb16
B1355,P1674,6F127,2026-03-30 11:37:36.951,CONFIRMED,7702c0c7d09e733d6ed8369eb00b7a2680f036a1ff4499871e17962598bf821a,28B,d338a5af0120c3b5bc991bf594917e496467155de6785c8a7194efa9c0e28482,b4228c9a7befeeeff2e05198ea1dffbb65c322f58f79f5067f72c4212451524c
B1356,P1310,AI173,2025-11-10 11:37:36.951,PENDING,a0048b680a0c3213e7ca8f7ccbf01ad861c403450bdcdd4e9301a4602d888f57,11F,e70370e27409960252d31c811b731c0b369d71567e823ddcdb795e9da5a207a5,15d234df07c2be4c916deb68dc0cc45d05779e470ed929c17e8e4959c8b0b81d
B1357,P1470,6F065,2026-02-05 11:37:36.951,,cc05021b7e48085054d6106c06099d15d7edc4630145411925a915fefe64d2e7,14A,87b254ec0041b47c38a24dc41b3581af2e830599976619b7b53ab717e63d0aa5,c55df17ad09cdb1441639e3d65232b6060fb8c1e0b17fae78726b49626260f54
B1358,P1392,AI053,2025-06-22 11:37:36.951,PENDING,44a787f5c7f3c707a9b794379b9830fd20c3bdaaa83e25925537e8eed3bc9d97,20A,92e678bd60378605397df6794e3f3b84c3fd6c9e1c4e73c8295959fe6abc568d,d9f526acafa720b624c7107e8dbd0230ac492ecf45973fab92ea8e5e1a0a82e7
B1359,P1641,AI241,2025-10-22 11:37:36.951,CONFIRMED,0df3c26c1d9a164988f5fcd5f08d0ddd693186b4877098fbd706dd030d061aa5,14E,932ff15fb1296087f1d8c0d02959faae431eccd0a96ec4360fbab2a7455d2051,c216034227e6c6f25efda2f9b939f98f89a9690acd0c3f01ad6d88b56db47da4
B1360,P1444,AI105,2025-06-15 11:37:36.951,,56d5d91c069771eca6d0234a5a7198c8fdc8498c26f92fcb4e8b0b4290e91bbd,18D,c3c0087fa488af797071f04950ce6c292f302f33b08c3feb270c3fd32bf4be26,565c65698383f2a6c1a09a281efbc2ff8a9c935fd5f69e31ccd15fece334dd1d
B1361,P1757,AI110,2025-08-24 11:37:36.951,PENDING,405df91caeda8214889c7a03b99f3557218a1453b7efd0a8f52755a041c992ed,13F,4f0369a1acd66290082c82670322b5f0cebee2bbdd1bff4a9c802d9e75e66040,11f3fb534d8088affe175dbd99788e5f0aa78e5aa1599619740f52215e0cce77
B1362,P1808,AI252,2025-10-22 11:37:36.951,CONFIRMED,6e90791109cf2a1022a0cf817aad200bc95d12b496397e7119237265a90e8ede,15B,2719c38a5638a29cd8d682af28da53e1c58d0c26803502d8405238e0a395ec34,8f24c480101b661f1df8a5f9a2e5cafb8379b6f28e3f703a8081baea3336df57
B1363,P1171,AI149,2025-12-14 11:37:36.951,CANCELLED,fa04490151f10a1a32a7326f2425fa617138a4f9bd77a134063c040f646859b8,3B,ab7a8b6214b39b3cac28cf9083cd37629fc8ea7c0920356bb029cdbc7cadc301,6395ed3ce6f37e419420f5226149494790f5c9febb3abddb4d7d80c7c8264e47
B1364,P1575,AI224,2025-09-09 11:37:36.951,PENDING,47ce1895315db10dd00a7075624a90c5ac77c02679decb1189750979749bf546,23F,d022a85cc209f41bc1259d671d767ee3087b3ca3a2cb57e02b8de41303533507,06f1f663847e52b90443e1648cc34ab2955453a3315d883f5004891ba3eb625a
B1365,P1030,UK158,2025-07-03 11:37:36.951,CANCELLED,a33cfeaddf4ae4d645f159f65b9591682c8b1883536787c062fd95a25ab410d7,15B,fbfa41e2a0b90b9fedd6d192f6c554f514e265682b332071b41ea52e1d19d734,73d4c57567961e6af62dd71374e17cbd8e651a33d466b82141b3b8a4d6ec80d3
B1366,P1046,6F125,2025-05-05 11:37:36.951,CANCELLED,1c3ba54320320a7a716edcbec2d7d8f9ad38ff08acdf2b31b343dff3c3065aa4,25E,77732422c2aa292062664b2dba6d9c574ecb5cae3c3f9c12b1b256f4853553b4,843b1d45cf735bbcaa09100b27478b011d5742f5fd29347578bbee328f75c917
B1367,P1129,UK164,2025-12-14 11:37:36.951,CONFIRMED,df2ef55a7363268de57571697d6b835f839dfecfdf6d55d5bb3eea17d59ddd00,18A,f91bb4ea329b6a88ced75a5a4e49fabdcb5934a5466fac76591e6b52926f3117,0927bebc5d55f43aa2c84dee2d75782c81336462e4853cccaf58b932efe09a7a
B1368,P1351,UK007,2025-12-26 11:37:36.951,CANCELLED,da7d5e0922b2c7c8c28e617b5cdadf4e78ef81f2d731e0cf0fac8ba260256129,1E,af4bcd93a1a1bf85198120327489be68eefefee8133ca49538e41b4b250c0c10,4a81d767dfdcfa6e8b2de4d811bca5dcea6c00eba1b2719b08b4803947fe4c61
B1369,P1977,6F118,2026-03-18 11:37:36.951,PENDING,b1b564b8900a1215896719fdae9189077dd1162c13996e62133a0881d4aa3e58,15F,7cf21a360829a27cf019d82ce9162d8e22d1b5c18bb422862fdae0ef78d7baa8,cd4d467276d82ff20501ae17b73e5ccaab958f839e23976006730d0b8ec70864
B1370,P1844,SJ004,2026-01-01 11:37:36.951,CANCELLED,fbbfedb409ce20aa2a9221d740666192579e91ccb4e9d1feb16b26b69e151179,19C,775164101ee24c4815e46a69bb440a52073f0bed6f3e26ae5acc6f76a711dfcf,6ce43ba7d8bc548867ec5235c97cfb571c1ea69253ddcfb60f55cd1df2c09e6d
B1371,P1621,6F206,2025-09-25 11:37:36.951,CANCELLED,ab673c268b0b6bb4a7fd3b104bfc83012467f1e5b62b68b6fe629fc0923afaf7,15E,159152af05812b039078be6637067cfa2cb5d759cd3524a4ce9428a5b7457eee,5605246289fff0377b6bf9004a80e1b41df8d2e314ad9ed994205efd01cba3d8
B1372,P1580,SJ130,2025-05-11 11:37:36.951,CANCELLED,e5683d8f5cd99f2f9887e861da47efc71e61700fa21e46d7ce635fc87acb0084,11D,de6d81c9261c84542485dba3c2841540a0e644f2ca165eaa6e2819202687fc51,022a6adc04ed24eaa234ff1ce4f26d208d4c42c994d07bbafc33e1af50321f02
B1373,P1057,SJ070,2026-02-14 11:37:36.951,CANCELLED,5d66ccfa715a8a84e66e1686dff3372330d4e5ae29d53685980bed018dba27b3,22F,18bca243347980f6ab8bbbd446218acb4d76fd26327aac0bb92f19ba840356ee,512ceaff0992b601351650baed53d3e046ed974531ec7b6aa2a954a87de2789f
B1374,P1105,AI085,2025-04-24 11:37:36.951,CANCELLED,e19337a471ceaf82a3edcf2fe3add431ce42be6616da8307dd234f3e0dcd85d8,7F,93a93e6dbe451d48d33c583a28db56c40eaf7c796512f93dd3cb72644b5befce,e05992a8656690745968084c6a591d99ac59c7f1be82cf21e967f4507a0845dc
B1375,P1811,SJ109,2025-09-02 11:37:36.951,CONFIRMED,2b1f5483a4cc78927354fcf1efd9937032c1ca229a01231ad347559d71b5f66c,15B,17b8bea7dc92b18e499bb31fa65ce676c93cbfb82b8945595eeb6c80049064e8,7ef46bf431cf56e5071af67ccfff1f79070cd184990bcbe3e792763090f54b52
B1376,P1329,AI168,2025-08-24 11:37:36.951,PENDING,272f505c37ab1597644a8b702fd0667ea6cf5e951bf84aabd2acf885ad628036,16B,6ece7c13253ed9cf293febc2cdd3b4d13e2b3a5cdf22fbc90c53b0ae9a818245,797d91c466a5dc4a682ee86a49e2e72c4bf583315e04aac7e3756424ffbad3bf
B1377,P1767,UK123,2025-10-24 11:37:36.951,CONFIRMED,f9036ada771a2986538540e69ed66cab9fabf004d38451555f0fa735956ef1e6,26A,60d72bfa6c968a0b17eec5a080e3870d5e401529062d28f755bba95a060ead58,fba686e893e0716222587f69d0c08eac849672517b7e95c450d12182fb28e53a
B1378,P1823,UK110,2026-01-16 11:37:36.951,PENDING,f585a0af8cdadab5c0d506a03bab6433eb4c43b704d8a6e1fe81343026089724,30D,e08e579ab3edb388c7af760d153b91371f0584882371b072ef9d38cdfbc83506,42fb1e7710f03e58dfcf7b8bd6ed589b913523d8eb2ca87bb7da89a5465e2e8b
B1379,P1682,AI206,2025-11-02 11:37:36.951,PENDING,75e6b8e20c4beb48c4a8819f8a3a309f0a8d8d12feb4de568e2362c15ab7cf9c,31C,bfdb2ed278b8d453780eb5b4c2832ab853d28f3935d2a872b42caf7e7a3661cf,a852e807690f2627e4808ea8195ed10d349fd3b41d9b4f45282a2c6e7b299905
B1380,P1382,6F007,2026-04-16 11:37:36.951,PENDING,5850503d1da37199d02407b7c674a7ed82a1ac5b43a13b571904ebe7fee7150d,6B,a8b9adf2484535fb1a90052aa3372cdfda23a946ffd165771604b9805b4a8b8d,c0be665871cc4e134e1e37448b940939d165156b0caf851624d8a2407f2545fd
B1381,P1984,SJ013,2025-11-11 11:37:36.951,PENDING,25d8d806736c98185b1b965eebb464c65d25fd29ed46891bce1a7bc4983214c0,33A,a95fc81d46e971dbe6ad7f707d0f7020cd12af5c28dbd258a9b507c742768029,c3c15941d2971c184f4beebbd236f2f693fe3d30cfbbfcd53208cf3e6d198df9
B1382,P1161,UK061,2025-09-19 11:37:36.951,PENDING,664c32a013817b374e7372a993eced6a0bdfbb5ee574870568ae1657524c1bfe,20D,01a9178ee78218ab3025bb4d911ba69825bde2f389aa429e9b41123cb760c25f,5285014d2d9a01d19e1d00c2e2393e927cabd2775909da712f0a5f8a7d34c2a3
B1383,P1996,AI010,2025-09-24 11:37:36.951,CANCELLED,9f2376bf007e0326e5bbb9d721c3fbd4950769d8045e8ce6b8164816c49a3ba5,8C,12e40efedd1e0f0789af50cb660035cde5ea1e05da08da9b60e9e9d0b125a55e,939da8c31c13cc724edd1e00096a321e2eddbab7ac64dac3aed8e551f74b5f59
B1384,P1285,AI024,2025-05-16 11:37:36.951,CONFIRMED,8acc935278d46678bcc065830cd44ecb579665da48d91c77b0b1ea897aee2719,11D,ec1729e7f9c588a3c52f91490b30e13a18cac0a8ed56be545ab9e6f31c78b19a,fe3c41336ea1638b332bc1260003b89737b3f247b13a2394b65de0861d25135e
B1385,P1070,UK130,2025-06-08 11:37:36.951,CONFIRMED,352af516850369165f07fce32b4285c5824ebb0556d76cb600cf96b464455446,30B,9b1da1bd93a9bdb26d6cc1e4f21b460d08b2ba38a0f8c78fe1eafbfe71e27de8,651783028eccd7a8324e76b617d740160a3eee4664c6cfd7ee032f2e8dc2be23
B1386,P1766,AI161,2026-03-12 11:37:36.951,CANCELLED,25b94b35c22556924a58853b8a3cb666a4f30b11e2ff269bcb25508f4a4710f4,10A,f93ca7b51c9bfc6735cee3e2a4c21b3da28c50b8c051e676bf6f209bf817fbb8,5307b91a0378ca4a71d1daff230533a1f58122ed73dde2c0bce306231a2a345f
B1387,P1453,SJ208,2025-07-23 11:37:36.951,PENDING,fe741fa0d15aada3829fb87473872a94eda8df1fd1cf1345543287327d265c96,24F,a79cddaa9f51cf1f2595f2940e9d032873103394562be96a02bca52aa428e9bb,ca0ffd0f71c84052b187eba01fad6825e80657cb5e740013598419bcbaa6876f
B1388,P1885,6F038,2025-09-23 11:37:36.951,INVALID,ee46e55ce141f0e71d61ff20663bb7a07e80c0c969bed8d19024b0efcc1e0b8f,8D,7e22a94066685fad80fe759f84af58b82be0389ad4235dd3cf1b434c4f3ca94c,c9c94a9556e5e3712930e85629b42cf94f1d5973d3f987a9b6202e7bcdcb3dc6
B1389,P1566,6F085,2026-02-22 11:37:36.951,,5b0337f649c4d44e756d6b02297263536c7938466839efb2aeaf8a1420cd18ba,30D,8c168002f562f8af804cc23cbc9fb7243ee81a116629b407c1efcbc3d285ab65,e7b5f3be7bcd5ad514d4084b145e40596c8e19a985fbf9cca6cb198ce6fe4626
B1390,P1834,SJ028,2026-03-09 11:37:36.951,CANCELLED,e90f78cf72157732a18b624bba25f10f8c8324551191e4d519dc20134942cc33,8C,ed8ed7543a8924b282f739119ebc45ba234b8eac9c3ecef892ad18d2f2b725aa,ad313a2feb6fb6a57908417b64d78491543d9fbcbfb604cba0441f91174209e3
B1391,P1396,SJ084,2025-11-26 11:37:36.951,CONFIRMED,6c66927b488f66868f9db78514715ed03968fc6942566ebedff26b4c2c592596,21F,993c2bfc6e65c4ba8bdc44e9d0a4a2dab47efbbabcd71039029087e19cfde7fd,68d981e9f7b50f6813b3d619edd8c41a0108eeae756a0c5cac95111f2bb69dcd
B1392,P1514,AI139,2026-03-27 11:37:36.951,CONFIRMED,c6aed61e810837f7174917dc8e20eb2be69893004ea7d779690f1f187c065181,21D,a3379ba7d24fbc6a24e1b1050ae05e1b51533283f4834080e1530539e967b4b2,38d8dcc83cbcf926eac48ec668a7361c997705fae563526c1fc65508482207ab
B1393,P1025,UK179,2026-04-06 11:37:36.951,PENDING,b07a839f0d71b0e6a80975cb0e5955c9fd33438e666270a6ac64007ae89f04fd,26E,067bbad8c3ea49b9b276a609ac4f1dc16b030b3cfe88df46786215effb9abeb7,ab04e95fd5d7161a7970d61b625aa05d44669604bf7a3dde73da31e8ec397f7a
B1394,P1312,6F256,2025-07-23 11:37:36.951,PENDING,b20bdee61b6bbccbde4dc1a61c1110bae77045145b99c724c3070a21236a5def,23F,63e566b4e3b4893b65969f158b57aca50ab24b584d0f74fb7e96a0e8dac375e4,54becc0291835f88e75a7c20b3c4b09c0b67078b1b17d9b4ecf055024a2b80f0
B1395,P1125,UK023,2026-02-10 11:37:36.951,INVALID,d7357156a6e404a6182fbc282cb69189c02b3574fc565f28d26a8f1ed7aa1f64,23B,7a69b749e72a7ae66ef184b934a30f7793149dbbe5674f8f579be8960068f580,8cf7d5dad20d53369ce15f98ac574cd408c2285120e119315abe9cf4b39bfebd
B1396,P1407,AI039,2025-08-03 11:37:36.951,,2535e1ec2a432b45bf33457a8a7d863b69d14e944a58f4239364f4198e5680f3,13E,d1209f5666b3c77ed861d5b5784df2d7636129d42baea8eabb884bd46d7fa9ac,77717231923e51ac48c5c7af408fe554a0607f7fef3da8f3c365b82c54116013
B1397,P1564,UK190,2026-02-05 11:37:36.951,CANCELLED,32f6bf49dcd7f3a3a4fc0cd24d2422a78935b5da4e9a8a992f29be41a1aa43a1,28D,363f7cdec13040c00742ea58cadb1bc477efe5952f7fb2985930d612391cef80,b913720685c8973f3195b6d0014d11d46e0078d51edc7967243ad97a3f993ab7
B1398,P1197,6F224,2026-02-04 11:37:36.951,PENDING,08af2eb8f4257835b69491e9252b7bb40f90b7191f376d62d0d232b0ac677538,3E,456548bb0810eec4174eda7ebdd316fe7b24df5cdda5aa8c552bd0486b9bb90b,dd31f3c2d5ababff631a375016f41cf79cb8bc76cf38a66fc43a1b24fa420351
B1399,P1810,UK221,2025-05-31 11:37:36.951,PENDING,ba0a84be81a24a6c1740e4700ed8bd43191f7c9ae4f3c7f326a69a13e66069e4,7A,573797de6dc3d36f0b59801c8a21a7a9b06ff8cf22917b004b4d779fbecfd29a,e83cf7ac1b4e73432659b04b14f9fce81a5ee724f1d34050deb16fc5924404f4
B1400,P1187,SJ107,2026-04-02 11:37:36.951,CANCELLED,b5e87d4c746853271443049845b13b02adedb7ade30fb78d112f4831f33e1a90,12F,9b87e38ef1fffb7e65f0a23bc99428e2964e955e1f6ab5ca7ffea904dfc3dcb7,e5b419b9cf53b523e07c873c8064f885888d40c5c154a3b3b08c340903582834
B1401,P1697,UK155,2025-04-20 11:37:36.951,,f7aa5a0c885017eaef8b46bd0a938c2ef396e639fa1d9c53b82b3ffead2531a0,21D,5a288c9a2f928b5bc610ef456c7d6e8327d850b440926f7bde450b9eefcccd71,d9cbe26507db5eaf711bb2d93cb4371d9e73b58ebd36f4652e85ae58b710cfef
B1402,P1816,UK183,2026-03-21 11:37:36.951,CANCELLED,d7a7d31cb5c9471ab310f2a048aa4a1216f6e1acbde1d49fd81155ae6ee65db2,7E,095fb6e47b1b4c75f8f10a45027c05ebfc7c68e291af358c727170f2cc958a58,2d3a8747aa100bd8f9c8e20ae7d0a808e4b9019096e81ba47b631b0acc2a81f6
B1403,P1809,SJ203,2025-05-08 11:37:36.951,PENDING,886ca7c450f6feb23a9c9d3ecea656a593c421c676642c149045b150b9971f65,26A,efda70bb32f8420ef5b565ea22455f14979c07d7326b9a43202a4f34e32abc66,886880c4a10221251242c511cb0dc8d61c409b39a8d5709bcf148e65216d061c
B1404,P1715,6F253,2026-03-07 11:37:36.951,INVALID,aba6403bcdd7e47152d3137e8e9d01dd4e802c4c98013cea97555fd1df01022b,16A,6a7b41ce6216ecb4d2ffc0b35d35580bc5f7fc8a3e2ca38dfacbd15b4b9f2d0f,e5b1e2dace4c674f68a9c8a761a3d692787065636a6712e6748852fae6f3250b
B1405,P1483,AI100,2025-08-26 11:37:36.951,PENDING,3e464b814eac09b31a5d558cd29395d79e1897f8b13294c3d5fa871e16c8719a,32F,15c03637885bfea596607ffbd841527147b6b6d30553e5dcaf8afb201d9ceaed,aefbd72df693b6b664e715c9235da736d6047508062428774bb376649e7b297e
B1406,P1449,6F140,2025-06-24 11:37:36.951,CONFIRMED,ad101d350a5ddb9ea6344cc2bfebf927246587e8790b3da5f371e46e7d112f54,15D,b33e4ff6248ccc388a74bcc8a5963116547ef34b7a92016f3ab1f7f073b6e1cd,db488f98f5c2462797d3b5c46bce09093f1dd69648dd4983d77a1ad1c5726a97
B1407,P1522,UK048,2025-08-26 11:37:36.951,CONFIRMED,9826ff0c1804bc8c8676ace0f2df8ad028d0078ec33d0168d7e90243c1c85755,25A,a943d0ac45698e80dd7f18b47f085e2877c3f29bcdc5a2b8dbb2d449e26211a0,d862f4f0125dc2b4f674d7b970e2cbaafc8d846a9c52bd37576e53afc54798b3
B1408,P1870,SJ204,2025-07-29 11:37:36.951,CONFIRMED,4bcb9e78bb4742fef5d5bfd6cda8883f33469bb874c8e61f78879ee57736498a,12F,dc646af84489ac5f68f682691df5fb195472ae6bfb7b35e822e1660a636f8103,16199f2c410c6caa6f8ad8732b5381ad8f39a5efc37a653f326ad771eb352bb2
B1409,P1353,UK105,2026-03-24 11:37:36.951,CONFIRMED,a3dd6179270a3c9c0da0f407162e6f9284f912d7574b1a511918cb815fa45548,28C,39a1246c282d57efc1aefa4c987503b79f5cdea4135242b7b0d71751b928365f,31e98535def7ca2201adac20dcca2940abfb843fb8fa2eccb26d225599139d43
B1410,P1985,AI098,2026-04-13 11:37:36.951,CONFIRMED,1b2f7dacd2d50b2a87e7673d3bf9b5b9836c55477df1e7c50cd1435bd9114a59,32C,7d5f1a9f2a88bf1f8c30c51634d1bc82329cca97a85108c473a8dfb4a068de15,5ddcb0de316dbb7becc8903a307e62c69a40a48a60af3576b0f9e8ad4a83f6cf
B1411,P1657,6F013,2025-10-12 11:37:36.951,CANCELLED,eb06f8b0987eb961c13e75337c29ec88ee312db3db85c2377f82369562812a05,1A,894bf7b28a8bf5cbcbdd58daf1713f38c8a9e481d2cb5db65045fbe637d7a0fc,f26c785282b97de594a8515f0ad47e011c16fc3aae0d4eb210fbc9cd7325e288
B1412,P1596,6F128,2025-11-18 11:37:36.951,CANCELLED,f09ecfe022259ccb65b245d8ee19248b438c14f937495d48ee7be55f1eef3f1f,28E,7ca1087299fff3ee85f065f92d4813bb7c5fd0ac69ebdbebdbbf9c59e412c2b5,42d9e752e87e391d1e232d48024df6421d6e8d1ffcbbc37d90fbb65e18e4de3b
B1413,P1099,SJ038,2025-10-05 11:37:36.951,,65110ab0608c5a431fe01e94bb0b837fa493a9244cd9317bff0400fc6724020e,14A,c506ece81bd0375899d8d2f1cc528490872ed97755de1386477a12146cba650c,f524f1a7468e42bd0637f1d900db828dc81d54e1503288a6163623d65ee2e4ab
B1414,P1615,SJ182,2026-01-07 11:37:36.951,CONFIRMED,b7d4741a357479899d235b691838cd5f00c8a80ab850f89999571b4f916c769c,25F,61e9c63fb7496ef464f26dcd26fc6ba9e4b0219e5790fb33199192157f716fc8,004af42bac3e931fc11d20b2a0fbee0e3e69a38a297fd9680cd6b2a43c420e2a
B1415,P1947,6F199,2026-03-22 11:37:36.951,PENDING,20e9b755ab54b245b7a34f977d71c76cb9fd5962d2c5f396b56291e693829159,23B,6debfd2148dee667e4b0272f039d17101fe27f2cf1942fbe77080442a9fc8770,9e07046e3cb9ab49a24ce8f6756d87a4cc1cd369db92cdab5e133db009ce1be9
B1416,P1557,SJ187,2025-08-17 11:37:36.951,CANCELLED,ba26634eb12f352507d6b56f63df26106d8fd258e9060242f50f29ab067c2b6e,20B,025d09507b9c301d312f22ce10316b32b71ac08afcf434e6a6834b31299db9ba,43c45c340e2453ec2d54993657c6f663b0887007a48702eeb1227fb72ec96cd6
B1417,P1555,AI182,2025-08-18 11:37:36.951,PENDING,b52bc04c66a4a4571290f9a7312098b898f9378e6d842629c98197c3023c26f2,8E,513c6a561c80806160cacec537ab8cd8c68104eac008683451bcea00036d89a7,a6ef8658c78109374b9d7170fac7487a3854e807075dc364f07863c09904a648
B1418,P1277,SJ027,2025-05-04 11:37:36.951,PENDING,01c32390eaf548963758a5e29ff5022b2a8cc0383dbc929615cc72af611f5415,19D,6e04fe0e09c80264442208f6a9489c62eeebe0c9c0c7051dad72f9af091c0de9,b899dbaddab10a3555626b79da45be4c0b35558bcbbba6a14d5273d94c55663c
B1419,P1692,SJ062,2026-01-20 11:37:36.951,CONFIRMED,4b5851018e8e67a8419dd336a90fe12e57f83c8e6a98cae19687fc8fc5fd9b58,20E,2eaa91e1ad2e3fb413c8b0cba32142e205ccbb8c452549d37111c3435b0e2e82,e57f8826bae671965b117ce1414488e96cf7b42be01cc0f782ec6682f3ef09ae
B1420,P1698,SJ161,2026-02-24 11:37:36.951,CONFIRMED,8372df661f86a9653065700c75a4a35c54a24585c4efe165c29fd9a6cd7608bd,27B,56945d1564802fb185cbd9bcc8196c8de91dcdf3829342d12460d282f29fc4e7,0d2c352f6f31fb28d627ce9b4331db5735310643e5e161645d8db78c6a096f77
B1421,P1989,UK058,2025-10-03 11:37:36.951,,443ce9a73da46a9c06701b7c62d21e325d6e411ee044c8c8449b86ef3ad318b9,23C,68dd86c347c07befcbb82982c8a54f6a9830bec1af7b9b5818e53f559145c459,90e02ccfe6e8db27ab75bd6dd5025c467f1a82f52f8caf799cf03d297d07b525
B1422,P1625,AI181,2026-01-04 11:37:36.951,CANCELLED,a5f3594f96ff89990f4d309d5a31b55e007d977b2a722d81a86394dbe0c6938e,12D,020f8aa478bdf735327aadda09d9af7ba9f769f386602192697161b0417d3152,a412a3e6da838cd16a7fcc42c0bdee4180c0141f63db057551879d0766f8dc2c
B1423,P1490,AI003,2025-06-12 11:37:36.951,CONFIRMED,57dfd94bd4ef351963262b963388262b44d7d4128d1178b4a321f7c2e522c58a,14A,62fd1eb7c9b50b620d3c636620555f3b9c7929238024839a14928179d611c15e,bbb1e10923c7bc0ce075b35f7f0dc95d18cff867fe466e9b84373296eb901410
